protein,size,pct,ipct
Q8NBJ7,301,0.04318936877076412,0.06312292358803986
O76076,250,0.06,0.228
Q9BRG2,576,0.234375,0.08506944444444445
Q14376,348,0.0,0.0028735632183908046
O75388,356,0.0898876404494382,0.199438202247191
Q96QE3,1844,0.6404555314533622,0.2131236442516269
Q96TA0,734,0.10217983651226158,0.07356948228882834
Q8NGV6,325,0.043076923076923075,0.055384615384615386
Q9H7F0,1226,0.08156606851549755,0.1867862969004894
Q8N4B4,442,0.0022624434389140274,0.027149321266968326
Q6GQQ9,843,0.37129300118623965,0.18505338078291814
Q5TA77,95,0.25263157894736843,0.7157894736842105
O95628,575,0.4539130434782609,0.1617391304347826
A6NMU1,304,0.009868421052631578,0.1875
Q14749,295,0.023728813559322035,0.04745762711864407
Q9BQ65,265,0.12830188679245283,0.1018867924528302
Q6PEY0,223,0.008968609865470852,0.18834080717488788
Q5XKR4,325,0.28923076923076924,0.5015384615384615
Q96SR6,550,0.3618181818181818,0.16545454545454547
O14603,147,0.8299319727891157,0.17006802721088435
P78545,371,0.3611859838274933,0.2183288409703504
Q7Z7A3,348,0.07471264367816093,0.06609195402298851
Q8IUC3,87,1.0,0.0
Q12888,1972,0.7733265720081136,0.058823529411764705
Q9NZ20,509,0.2337917485265226,0.2730844793713163
P05408,212,0.2028301886792453,0.7452830188679245
Q9NUY8,699,0.1630901287553648,0.06723891273247497
P17858,780,0.00641025641025641,0.041025641025641026
O75616,437,0.2036613272311213,0.10068649885583524
Q9UBR4,397,0.380352644836272,0.16120906801007556
Q6PRD1,2367,0.7338403041825095,0.07942543303760034
Q9NY35,253,0.0,0.11462450592885376
A0A0G2JND7,137,0.6496350364963503,0.35036496350364965
Q9BWM5,594,0.38552188552188554,0.12962962962962962
P20851,252,0.07142857142857142,0.15476190476190477
Q6NW29,188,0.14893617021276595,0.3191489361702128
Q5VUD6,431,0.05336426914153132,0.19721577726218098
Q6ZVX7,275,0.07272727272727272,0.15636363636363637
Q9Y2L1,958,0.019832985386221295,0.0709812108559499
O14841,1288,0.019409937888198756,0.019409937888198756
Q76EJ3,337,0.0712166172106825,0.09495548961424333
Q01081,240,0.1875,0.11666666666666667
Q14952,304,0.13157894736842105,0.26644736842105265
A0A1B0GUJ8,204,0.12254901960784313,0.29901960784313725
Q6Y1H2,254,0.08267716535433071,0.20078740157480315
Q96Q89,1820,0.31648351648351647,0.2
Q9BXF9,490,0.1489795918367347,0.04285714285714286
P0C221,793,0.11727616645649433,0.19546027742749053
Q05BV3,1969,0.03148806500761808,0.0675469781615033
Q6PGP7,1564,0.0,0.0038363171355498722
Q9UHL4,492,0.024390243902439025,0.044715447154471545
A0A0C4DH67,115,0.0,0.008695652173913044
P85037,733,0.5961800818553888,0.17598908594815826
Q92876,244,0.036885245901639344,0.05737704918032787
P35212,333,0.18018018018018017,0.3183183183183183
Q9UF47,199,0.11055276381909548,0.34673366834170855
P48382,616,0.5616883116883117,0.18993506493506493
Q13813,2472,0.041666666666666664,0.2459546925566343
Q9GZM7,467,0.07066381156316917,0.029978586723768737
Q9Y694,548,0.040145985401459854,0.10036496350364964
Q9NWB7,429,0.1561771561771562,0.20046620046620048
Q08AM6,782,0.10230179028132992,0.13427109974424553
P15515,57,0.19298245614035087,0.7192982456140351
Q5VTL7,733,0.020463847203274217,0.023192360163710776
Q9H2K8,898,0.13251670378619154,0.07683741648106904
Q8TBQ9,72,0.0,0.9305555555555556
Q8WU67,409,0.0,0.06356968215158924
Q8TF17,1288,0.10403726708074534,0.14363354037267081
Q9Y333,95,0.0,0.0
Q658L1,398,0.022613065326633167,0.4723618090452261
P10415,239,0.18410041841004185,0.3138075313807531
P55263,362,0.011049723756906077,0.04143646408839779
P0DPK4,236,0.00847457627118644,0.13983050847457626
Q06210,699,0.027181688125894134,0.04291845493562232
Q9NP94,309,0.061488673139158574,0.18122977346278318
Q6NV75,609,0.4482758620689655,0.12315270935960591
Q0VF49,1180,0.7228813559322034,0.0940677966101695
P03891,347,0.0,0.0
Q9Y2J2,1087,0.5068997240110396,0.16007359705611776
Q96FQ7,95,0.5157894736842106,0.4842105263157895
Q9NR34,630,0.1492063492063492,0.09841269841269841
Q96PN7,1200,0.6683333333333333,0.17166666666666666
Q6ZWK4,172,0.23255813953488372,0.5697674418604651
Q6PIF2,218,0.22477064220183487,0.3532110091743119
Q9BPV8,354,0.07909604519774012,0.15254237288135594
A8MPS7,323,0.06501547987616099,0.06191950464396285
Q9Y639,398,0.06532663316582915,0.12311557788944724
Q8N9N2,400,0.2975,0.2375
P10589,423,0.21040189125295508,0.16784869976359337
Q03701,1054,0.29506641366223907,0.2286527514231499
Q6UWL6,708,0.2457627118644068,0.10028248587570622
O75822,258,0.2713178294573643,0.2596899224806202
P21802,821,0.19488428745432398,0.17295980511571254
Q4G0X4,260,0.0,0.0
Q96H78,314,0.041401273885350316,0.21019108280254778
Q9NVJ2,186,0.0,0.010752688172043012
P00568,194,0.0,0.0
Q96DT6,458,0.1331877729257642,0.22489082969432314
O43493,437,0.6704805491990846,0.30205949656750575
Q8N9K5,539,0.24675324675324675,0.09090909090909091
B3EWG5,89,0.0,1.0
Q9H8H2,851,0.36310223266745006,0.1562867215041128
Q9H5I5,2752,0.18859011627906977,0.12863372093023256
Q6UXN9,313,0.0,0.003194888178913738
P59020,149,0.5503355704697986,0.44966442953020136
Q9NP87,494,0.02631578947368421,0.05668016194331984
Q14155,803,0.3412204234122042,0.17310087173100872
P17302,382,0.2801047120418848,0.2931937172774869
Q00341,1268,0.11041009463722397,0.0749211356466877
Q8TDB6,740,0.13918918918918918,0.1837837837837838
Q7L3B6,337,0.2789317507418398,0.17507418397626112
O60462,931,0.16541353383458646,0.1460794844253491
Q8WU76,684,0.0014619883040935672,0.05116959064327485
O43677,76,0.013157894736842105,0.32894736842105265
Q8IYE0,955,0.07329842931937172,0.2523560209424084
Q02577,135,0.11851851851851852,0.3333333333333333
Q9ULX9,164,0.036585365853658534,0.38414634146341464
O14717,391,0.0741687979539642,0.08695652173913043
Q14410,553,0.0,0.05605786618444846
Q86XG9,351,0.43304843304843305,0.14814814814814814
Q8IYX8,460,0.2956521739130435,0.2108695652173913
P11161,476,0.7121848739495799,0.13445378151260504
Q16538,588,0.4421768707482993,0.10374149659863946
P0DI80,62,0.0,0.016129032258064516
B2CW77,178,0.4606741573033708,0.5393258426966292
Q7Z4Y8,100,0.0,0.0
Q15363,201,0.0,0.009950248756218905
Q08E93,113,0.07964601769911504,0.5132743362831859
P57679,992,0.23286290322580644,0.09979838709677419
Q9ULI4,1882,0.6806588735387885,0.14824654622741765
Q96KN4,292,0.09246575342465753,0.1643835616438356
Q8NH64,312,0.0,0.02564102564102564
Q5GH72,579,0.3022452504317789,0.16753022452504318
Q96K17,158,0.08860759493670886,0.41139240506329117
P42892,770,0.06493506493506493,0.015584415584415584
Q96AY2,570,0.36666666666666664,0.1
Q8NFU7,2136,0.7106741573033708,0.09129213483146068
Q96M93,576,0.1684027777777778,0.07291666666666667
Q5R372,815,0.20122699386503068,0.13006134969325153
Q13488,830,0.051807228915662654,0.08433734939759036
Q9H0R3,208,0.125,0.08173076923076923
Q16832,855,0.1742690058479532,0.11578947368421053
Q6ZWB6,473,0.3699788583509514,0.20930232558139536
P46095,362,0.19337016574585636,0.09944751381215469
P43004,574,0.13588850174216027,0.14634146341463414
Q9NQC8,304,0.20065789473684212,0.15460526315789475
Q96G04,330,0.0,0.0030303030303030303
Q6UXR6,183,0.8961748633879781,0.10382513661202186
P24001,234,0.18803418803418803,0.39316239316239315
Q8NHV9,184,0.3532608695652174,0.40217391304347827
Q30KP9,77,0.0,0.012987012987012988
Q5VT52,1461,0.7481177275838466,0.09240246406570841
Q6XYB7,198,0.07575757575757576,0.5808080808080808
P30939,366,0.060109289617486336,0.1092896174863388
O14640,695,0.5338129496402878,0.15683453237410072
Q9BT22,464,0.0,0.0
P63167,89,0.0,0.011235955056179775
Q04864,619,0.48465266558966075,0.06462035541195477
P10071,1580,0.8215189873417722,0.08607594936708861
Q13939,588,0.0,0.01020408163265306
P36382,358,0.2905027932960894,0.29608938547486036
Q96JB3,615,0.6146341463414634,0.2016260162601626
A0A0J9YY54,714,0.6764705882352942,0.17647058823529413
Q6ZRP0,262,0.37786259541984735,0.4961832061068702
P12882,1939,0.032490974729241874,0.3635894791129448
Q96H22,339,0.04424778761061947,0.09734513274336283
P16415,610,0.18524590163934426,0.054098360655737705
Q5SRI9,462,0.11038961038961038,0.07792207792207792
Q8IZ40,523,0.3652007648183556,0.23135755258126195
Q92692,538,0.258364312267658,0.10780669144981413
Q9NZ63,289,0.10380622837370242,0.6193771626297578
P78527,4128,0.05111434108527132,0.09762596899224807
P50750,372,0.08064516129032258,0.06720430107526881
A6NNM3,1639,0.438071995118975,0.2239170225747407
O14556,408,0.061274509803921566,0.11764705882352941
Q9Y5I2,948,0.2616033755274262,0.08016877637130802
Q6ZTR6,163,0.7975460122699386,0.20245398773006135
Q9GZR1,1112,0.5737410071942446,0.12949640287769784
Q99426,244,0.0,0.02459016393442623
P08709,466,0.05793991416309013,0.07939914163090128
P25791,158,0.0,0.0
A8MUZ8,300,0.23666666666666666,0.35
Q96FV9,657,0.0821917808219178,0.228310502283105
O60282,957,0.09090909090909091,0.180773249738767
Q9NQV8,689,0.6081277213352685,0.14078374455732948
Q6ZWC4,215,0.9534883720930233,0.046511627906976744
O95382,1288,0.12267080745341614,0.21739130434782608
Q96QU6,501,0.13972055888223553,0.05389221556886228
P02760,352,0.11079545454545454,0.1903409090909091
B7ZLF3,203,0.09359605911330049,0.39408866995073893
O15037,678,0.32890855457227136,0.14601769911504425
Q9Y448,316,0.3259493670886076,0.21518987341772153
Q96RQ9,567,0.10758377425044091,0.07936507936507936
Q6PIY7,484,0.2706611570247934,0.045454545454545456
P24158,256,0.015625,0.1015625
O75197,1615,0.15170278637770898,0.03777089783281734
Q13219,1627,0.06392132759680394,0.0977258758451137
Q3ZCQ3,159,0.1949685534591195,0.6289308176100629
O95965,494,0.058704453441295545,0.024291497975708502
Q16401,504,0.0,0.013888888888888888
Q0P641,193,0.46632124352331605,0.533678756476684
P08590,195,0.03076923076923077,0.14871794871794872
P05091,517,0.019342359767891684,0.025145067698259187
Q7Z4Q2,680,0.10441176470588236,0.11323529411764706
O14746,1132,0.13604240282685512,0.10512367491166077
O95935,607,0.5518945634266886,0.14662273476112025
Q9H3W5,708,0.10310734463276836,0.096045197740113
Q9NRJ7,776,0.1095360824742268,0.07989690721649484
Q9NUG4,571,0.45359019264448336,0.23467600700525393
Q15717,326,0.1411042944785276,0.1441717791411043
Q9C0C9,1292,0.3444272445820433,0.15944272445820434
O75969,853,0.567409144196952,0.27667057444314186
Q9H1K1,167,0.023952095808383235,0.19760479041916168
O43752,255,0.027450980392156862,0.14901960784313725
Q92887,1545,0.07055016181229773,0.0511326860841424
Q5VZE5,725,0.019310344827586208,0.031724137931034485
Q9UNY4,1162,0.3674698795180723,0.2082616179001721
Q9P212,2302,0.4317984361424848,0.17028670721112077
Q9Y6M4,447,0.3042505592841163,0.06935123042505593
O95456,288,0.017361111111111112,0.2152777777777778
Q14722,419,0.10023866348448687,0.03579952267303103
Q6U736,354,0.10451977401129943,0.1016949152542373
A0A024RBG1,181,0.16574585635359115,0.11602209944751381
P08708,135,0.007407407407407408,0.21481481481481482
O75084,574,0.09059233449477352,0.10627177700348432
Q8NES8,71,0.0,0.014084507042253521
Q14019,142,0.0,0.056338028169014086
Q9Y4D7,1925,0.04831168831168831,0.14649350649350648
Q9UI25,63,0.15873015873015872,0.8412698412698413
Q96L58,329,0.0,0.16109422492401215
Q5JTZ9,985,0.02131979695431472,0.048730964467005075
A6NIJ9,312,0.0,0.019230769230769232
Q6P9B6,456,0.019736842105263157,0.1206140350877193
Q5VTD9,330,0.44242424242424244,0.045454545454545456
A6NEM1,432,0.24305555555555555,0.3055555555555556
Q9H609,170,0.03529411764705882,0.3411764705882353
Q8WVM7,1258,0.2178060413354531,0.04769475357710652
Q1L6U9,139,0.18705035971223022,0.2517985611510791
P21741,143,0.14685314685314685,0.34965034965034963
O60391,1043,0.11888782358581017,0.1984659635666347
A0A075B6I4,117,0.0,0.0
P35318,185,0.20540540540540542,0.6648648648648648
O15480,346,0.26011560693641617,0.14739884393063585
O76001,311,0.003215434083601286,0.03536977491961415
P61224,184,0.0,0.021739130434782608
Q8N2K1,259,0.10810810810810811,0.14671814671814673
Q16778,126,0.0,0.0
Q5T5Y3,1602,0.5917602996254682,0.12421972534332085
Q16204,474,0.2679324894514768,0.23417721518987342
Q04756,655,0.17862595419847327,0.1251908396946565
P61081,183,0.0,0.1366120218579235
Q5I0X4,101,0.1188118811881188,0.40594059405940597
Q9Y5T4,150,0.06,0.36666666666666664
O00566,681,0.24522760646108663,0.26138032305433184
Q9NX08,183,0.0,0.01639344262295082
Q7Z4W1,244,0.0,0.0
Q13217,504,0.09325396825396826,0.0873015873015873
P0DP74,79,0.0,0.0
Q9Y235,224,0.15625,0.15178571428571427
Q9C0C2,1729,0.9259687680740313,0.07403123192596876
Q9P109,453,0.002207505518763797,0.039735099337748346
Q9HB07,376,0.05851063829787234,0.06382978723404255
Q9NZU1,646,0.2631578947368421,0.13003095975232198
Q9UJY1,196,0.22959183673469388,0.4387755102040816
Q86V87,743,0.1440107671601615,0.13458950201884254
Q16787,3333,0.0369036903690369,0.10951095109510951
Q9H239,520,0.07884615384615384,0.16538461538461538
Q6ZS30,2694,0.10541945063103192,0.12249443207126949
P0CJ90,424,0.5047169811320755,0.21933962264150944
Q9BYQ6,195,0.958974358974359,0.041025641025641026
Q9NPB8,672,0.041666666666666664,0.09672619047619048
Q96AQ6,731,0.5129958960328317,0.20656634746922026
Q8NGQ2,317,0.01892744479495268,0.12302839116719243
Q9Y289,635,0.14173228346456693,0.10708661417322834
Q8TDX5,336,0.0,0.0
P52789,917,0.0,0.006543075245365322
A0A0B4J241,112,0.0,0.008928571428571428
Q75LS8,142,0.0,0.056338028169014086
Q32P41,509,0.17288801571709234,0.060903732809430254
Q8N5F7,415,0.38795180722891565,0.3108433734939759
A0PJX0,185,0.0,0.005405405405405406
Q14534,574,0.10627177700348432,0.10801393728222997
Q04771,509,0.08055009823182711,0.16306483300589392
O43157,2135,0.14613583138173303,0.11850117096018735
P48546,466,0.07939914163090128,0.21030042918454936
P22310,534,0.024344569288389514,0.07677902621722846
Q8TDV0,419,0.17899761336515513,0.1360381861575179
A6NCI4,1184,0.1858108108108108,0.14358108108108109
Q9UBM4,332,0.33433734939759036,0.04216867469879518
Q02153,619,0.009693053311793215,0.09854604200323101
Q9NRJ1,99,0.40404040404040403,0.5959595959595959
Q5JPB2,1677,0.9206917113893858,0.05307096004770424
Q92629,289,0.05190311418685121,0.04844290657439446
P08912,532,0.35150375939849626,0.09210526315789473
Q9NRD8,1548,0.060723514211886306,0.1078811369509044
P23434,173,0.057803468208092484,0.21965317919075145
O95164,117,0.1111111111111111,0.26495726495726496
Q7Z403,805,0.18757763975155278,0.15900621118012423
O43174,497,0.0,0.014084507042253521
Q8TD57,4116,0.04154518950437318,0.030612244897959183
Q5T197,706,0.060906515580736544,0.2096317280453258
P31641,620,0.04838709677419355,0.0935483870967742
Q96BW5,349,0.0,0.0
Q9UGF5,321,0.0,0.018691588785046728
Q53GG5,364,0.21978021978021978,0.39285714285714285
P09651,372,0.45161290322580644,0.0967741935483871
P02008,142,0.0,0.0
O43567,381,0.2650918635170604,0.09448818897637795
Q9UHV2,236,0.3135593220338983,0.5677966101694916
Q9UHL9,959,0.4045881126173097,0.19708029197080293
A0A3B3IRS2,109,0.3302752293577982,0.6697247706422018
Q9NSY0,501,0.0499001996007984,0.20359281437125748
O95625,1053,0.4036087369420703,0.19943019943019943
Q8N3F9,429,0.317016317016317,0.2494172494172494
O75182,1162,0.23666092943201378,0.31669535283993117
P19387,275,0.0,0.014545454545454545
P08758,320,0.0,0.003125
Q8N3J2,472,0.1504237288135593,0.22245762711864406
P37268,417,0.02877697841726619,0.1486810551558753
P51460,131,0.15267175572519084,0.5648854961832062
Q9Y5K6,639,0.4460093896713615,0.2566510172143975
Q8WWR9,84,0.11904761904761904,0.8809523809523809
P01859,326,0.0,0.015337423312883436
P21554,472,0.2669491525423729,0.21822033898305085
Q9NTG7,399,0.2706766917293233,0.040100250626566414
Q8IWE2,563,0.42451154529307283,0.21847246891651864
Q12999,210,0.0,0.004761904761904762
Q9Y534,153,0.026143790849673203,0.2875816993464052
A6NN90,582,0.6426116838487973,0.20790378006872853
Q9P287,314,0.12738853503184713,0.14968152866242038
Q4LE39,1312,0.5891768292682927,0.14786585365853658
Q6QNK2,874,0.17162471395881007,0.2116704805491991
P08621,437,0.2608695652173913,0.30892448512585813
Q9NW38,375,0.0,0.013333333333333334
Q8NFB2,350,0.16,0.12285714285714286
P28698,734,0.3446866485013624,0.10626702997275204
O60519,120,0.14166666666666666,0.4
O95670,118,0.0,0.0
O95201,554,0.4404332129963899,0.12093862815884476
Q8WWU7,325,0.06769230769230769,0.052307692307692305
P51948,309,0.032362459546925564,0.13268608414239483
Q8N9P0,234,0.9572649572649573,0.042735042735042736
Q6NSX1,233,0.2017167381974249,0.15879828326180256
Q6Q0C1,308,0.006493506493506494,0.11363636363636363
Q9NPC2,374,0.27807486631016043,0.058823529411764705
Q9P2E8,410,0.4219512195121951,0.2097560975609756
Q9P2S2,1712,0.2324766355140187,0.1360981308411215
Q7L099,469,0.057569296375266525,0.22174840085287847
Q16342,344,0.0436046511627907,0.12209302325581395
Q9HCS5,686,0.40816326530612246,0.1836734693877551
Q14185,1865,0.1324396782841823,0.04504021447721179
P30556,359,0.116991643454039,0.11977715877437325
Q6ZUV0,252,0.0,0.007936507936507936
P08910,425,0.002352941176470588,0.03294117647058824
P16989,372,0.4166666666666667,0.3709677419354839
Q92613,823,0.4155528554070474,0.23086269744835966
Q5VUY0,407,0.0,0.0
Q92546,391,0.017902813299232736,0.10485933503836317
P18405,259,0.0,0.003861003861003861
Q8IU57,520,0.4634615384615385,0.075
Q08379,1002,0.2055888223552894,0.23952095808383234
E9PAV3,2078,0.9249278152069298,0.02550529355149182
O15527,345,0.0463768115942029,0.07536231884057971
O75955,427,0.02107728337236534,0.28805620608899296
Q9BRQ5,295,0.18983050847457628,0.27796610169491526
Q96DB9,178,0.4157303370786517,0.33146067415730335
Q6ZW31,735,0.47346938775510206,0.13197278911564625
Q53S08,254,0.2952755905511811,0.1062992125984252
Q9UL42,364,0.07417582417582418,0.21153846153846154
Q96B01,352,0.24147727272727273,0.7357954545454546
Q5T5J6,900,0.4488888888888889,0.11444444444444445
Q9HB71,228,0.039473684210526314,0.40789473684210525
Q8NEG7,585,0.03418803418803419,0.08205128205128205
Q8IUL8,1156,0.05709342560553633,0.10726643598615918
Q8IXQ5,586,0.0,0.04436860068259386
Q9UPE1,567,0.19223985890652556,0.13227513227513227
Q9H1C4,597,0.1507537688442211,0.07035175879396985
Q3KP44,614,0.47068403908794787,0.0781758957654723
Q15415,496,0.7116935483870968,0.15120967741935484
Q8IV35,697,0.2266857962697274,0.1649928263988522
O15399,1336,0.36826347305389223,0.14895209580838323
Q9H902,201,0.12437810945273632,0.5621890547263682
Q969T9,261,0.32950191570881227,0.19923371647509577
Q9UJU6,430,0.2255813953488372,0.2302325581395349
Q9H3N8,390,0.16153846153846155,0.16153846153846155
Q9NQ34,198,0.1111111111111111,0.32323232323232326
Q5JXA9,342,0.1783625730994152,0.19883040935672514
O95163,1332,0.048798798798798795,0.11936936936936937
O43399,206,0.14563106796116504,0.470873786407767
Q8NDZ2,872,0.5344036697247706,0.08944954128440367
Q9Y2T4,447,0.017897091722595078,0.035794183445190156
Q9BYP8,105,0.6285714285714286,0.37142857142857144
P61970,127,0.0,0.0
Q9UKV5,643,0.19751166407465007,0.26127527216174184
O95222,327,0.04892966360856269,0.17737003058103976
O14561,156,0.038461538461538464,0.3782051282051282
O14994,580,0.35517241379310344,0.1
Q6UX40,140,0.0,0.007142857142857143
Q9Y698,323,0.28792569659442724,0.34365325077399383
Q9ULH4,789,0.33079847908745247,0.13688212927756654
P55011,1212,0.24504950495049505,0.05858085808580858
Q9NRJ4,1543,0.5910563836681789,0.0829552819183409
Q86SG3,579,0.38341968911917096,0.3281519861830743
Q9H5V7,419,0.5441527446300716,0.27684964200477324
P78312,1265,0.6624505928853754,0.15731225296442689
Q8TD46,325,0.19692307692307692,0.18461538461538463
Q9GZN0,384,0.16927083333333334,0.28125
P62917,257,0.0,0.007782101167315175
Q8IYT4,538,0.22862453531598512,0.0762081784386617
Q9BQP9,254,0.14173228346456693,0.35039370078740156
P0C7V0,271,0.9261992619926199,0.07380073800738007
O95837,355,0.0,0.011267605633802818
Q07020,188,0.0,0.0
Q96EY9,351,0.037037037037037035,0.1282051282051282
Q9H910,190,0.22105263157894736,0.6368421052631579
Q8N3G9,435,0.17471264367816092,0.08735632183908046
P40259,229,0.05240174672489083,0.39737991266375544
Q7L5Y1,443,0.0,0.002257336343115124
A0A1W2PRP0,233,0.16738197424892703,0.5064377682403434
Q92737,203,0.12807881773399016,0.26108374384236455
Q86UT5,571,0.276707530647986,0.15411558669001751
Q96FE7,263,0.24714828897338403,0.3574144486692015
O94842,621,0.5990338164251208,0.22061191626409019
Q9Y581,213,0.4835680751173709,0.4131455399061033
Q96N11,449,0.1358574610244989,0.11358574610244988
Q6ZU45,400,0.1625,0.22
Q9H165,835,0.6167664670658682,0.21437125748502994
O60573,245,0.18775510204081633,0.15510204081632653
Q5TC79,503,0.5089463220675944,0.17296222664015903
Q96FV2,425,0.0,0.021176470588235293
P20591,662,0.0634441087613293,0.10876132930513595
Q8TDX7,302,0.009933774834437087,0.16225165562913907
O60220,97,0.0,0.041237113402061855
A0A2R8YFR7,1487,0.738399462004035,0.03295225285810356
P19484,476,0.38235294117647056,0.36764705882352944
Q13045,1269,0.09535066981875492,0.13081166272655634
Q9NZ08,941,0.04782146652497343,0.048884165781083955
Q96C34,613,0.21207177814029363,0.3132137030995106
P48448,385,0.0,0.012987012987012988
Q9BUA3,381,0.6719160104986877,0.18635170603674542
Q96JA4,679,0.6421207658321061,0.2812960235640648
Q9H3T3,888,0.28603603603603606,0.10472972972972973
P47992,114,0.02631578947368421,0.2543859649122807
O60361,137,0.0,0.0
Q9P1V8,674,0.7655786350148368,0.08605341246290801
Q6XPS3,522,0.07854406130268199,0.11302681992337164
A6NP11,495,0.2383838383838384,0.17575757575757575
A0A075B6I6,118,0.0,0.0
Q92947,438,0.0639269406392694,0.0365296803652968
Q96IV6,333,0.0,0.003003003003003003
Q13796,1616,0.7048267326732673,0.12128712871287128
Q8IVM0,306,0.238562091503268,0.2647058823529412
Q04828,323,0.0,0.009287925696594427
Q9H2H0,198,0.2222222222222222,0.45454545454545453
O14683,189,0.021164021164021163,0.30687830687830686
Q9Y5X0,201,0.03980099502487562,0.24378109452736318
Q12901,538,0.30855018587360594,0.1654275092936803
Q96AJ1,413,0.24455205811138014,0.14527845036319612
Q00987,491,0.42973523421588594,0.27494908350305497
P49685,360,0.075,0.1638888888888889
A8MWK0,482,0.0954356846473029,0.024896265560165973
Q7Z5B4,369,0.3821138211382114,0.5040650406504065
P51157,221,0.08144796380090498,0.13574660633484162
Q9NYV7,291,0.0,0.006872852233676976
Q9NW81,257,0.17120622568093385,0.12840466926070038
Q15270,411,0.35036496350364965,0.5304136253041363
P63133,956,0.1108786610878661,0.0700836820083682
Q9H2S9,585,0.629059829059829,0.2564102564102564
Q8WXG1,361,0.04155124653739612,0.1440443213296399
O43933,1283,0.2244738893219018,0.22525331254871395
Q13296,93,0.0,0.0
O60678,531,0.1016949152542373,0.15819209039548024
A0A2R8Y4Y8,160,0.29375,0.175
Q15070,435,0.2689655172413793,0.1103448275862069
P07355,339,0.008849557522123894,0.05014749262536873
P54920,295,0.0,0.020338983050847456
P24390,212,0.0,0.0
Q13946,482,0.23651452282157676,0.12240663900414937
Q6UXS0,136,0.11764705882352941,0.4485294117647059
Q8NGX9,317,0.04100946372239748,0.17665615141955837
Q9H8W5,580,0.07413793103448275,0.20862068965517241
A6NGZ8,99,0.1414141414141414,0.37373737373737376
Q6UW01,205,0.2146341463414634,0.18048780487804877
Q96NK8,337,0.4094955489614243,0.34124629080118696
Q8NGN4,311,0.0,0.10932475884244373
Q14674,2120,0.15471698113207547,0.07028301886792453
Q14814,521,0.6813819577735125,0.1708253358925144
Q9BPX7,421,0.028503562945368172,0.07838479809976247
Q16539,360,0.0,0.10833333333333334
Q9NXE4,866,0.1674364896073903,0.3083140877598152
A0A1B0GUA7,166,0.13855421686746988,0.5783132530120482
Q9UGL9,99,0.47474747474747475,0.5252525252525253
O60512,393,0.04580152671755725,0.08142493638676845
Q9Y4X5,557,0.1526032315978456,0.0843806104129264
A6NJ88,616,0.6737012987012987,0.22727272727272727
O60346,1717,0.38147932440302856,0.0844496214327315
Q5M775,1068,0.38670411985018727,0.14606741573033707
Q8NHS1,167,0.0,0.0
Q08AG5,666,0.481981981981982,0.3003003003003003
C9JQL5,133,0.3609022556390977,0.39849624060150374
Q9NZK7,142,0.0,0.0
P05019,195,0.22564102564102564,0.6205128205128205
P13501,91,0.0,0.01098901098901099
Q8WUA2,492,0.30691056910569103,0.19308943089430894
O60431,355,0.10422535211267606,0.09014084507042254
Q9HAW7,530,0.011320754716981131,0.09056603773584905
Q7Z5A4,293,0.20136518771331058,0.07508532423208192
Q9NPG1,666,0.21021021021021022,0.12912912912912913
Q6DHV7,355,0.0,0.030985915492957747
O00422,153,0.0,0.058823529411764705
Q49AR2,442,0.1334841628959276,0.09276018099547512
Q14562,1220,0.16967213114754098,0.1918032786885246
Q9UHC9,1359,0.04856512141280353,0.09860191317144959
P21283,382,0.04712041884816754,0.0968586387434555
Q14532,448,0.25669642857142855,0.15848214285714285
Q5HYK3,327,0.11926605504587157,0.03058103975535168
Q99640,499,0.2685370741482966,0.11422845691382766
P03951,625,0.0224,0.0704
Q8TBY0,533,0.24390243902439024,0.12195121951219512
Q9P2P6,4700,0.6978723404255319,0.10617021276595745
Q13099,824,0.23786407766990292,0.06067961165048544
Q8TDR0,691,0.4934876989869754,0.16208393632416787
Q8TBF4,217,0.1336405529953917,0.4470046082949309
Q7KZF4,910,0.004395604395604396,0.05824175824175824
Q9C0C7,1298,0.6671802773497689,0.08551617873651772
Q3KQV3,632,0.34335443037974683,0.10443037974683544
Q99676,751,0.19307589880159787,0.05858854860186418
Q8IYJ1,553,0.0,0.0162748643761302
Q9Y5R8,145,0.0,0.013793103448275862
A8MUH7,402,0.13930348258706468,0.17412935323383086
P60608,527,0.4478178368121442,0.3700189753320683
Q7Z7F7,128,0.015625,0.2421875
Q92973,898,0.01002227171492205,0.052338530066815145
Q14671,1186,0.6770657672849916,0.047217537942664416
Q9C019,465,0.04946236559139785,0.11612903225806452
P0C7N8,305,0.0,0.01639344262295082
P0DN78,364,0.11813186813186813,0.0989010989010989
P17661,470,0.22340425531914893,0.19574468085106383
Q8TCT0,537,0.01675977653631285,0.09497206703910614
A0A0X1KG70,313,0.0,0.012779552715654952
Q9BZV1,441,0.07029478458049887,0.1927437641723356
Q96LY2,380,0.45526315789473687,0.35526315789473684
Q4ADV7,1423,0.19676739283204497,0.20238931834153198
Q9NQX6,463,0.15550755939524838,0.07775377969762419
Q96N53,147,0.5918367346938775,0.40816326530612246
Q5SVQ8,909,0.37073707370737075,0.13091309130913092
Q9UEW3,520,0.3942307692307692,0.3730769230769231
Q92567,244,0.7540983606557377,0.2459016393442623
A1L188,74,0.0,0.04054054054054054
P48995,793,0.06305170239596469,0.2459016393442623
O43186,299,0.33444816053511706,0.4782608695652174
Q8NEG5,633,0.41232227488151657,0.15165876777251186
