first_vep,second_vep,region,kappa
PROVEAN,MutScore,disordered,0.3541574110387552
MutScore,PROVEAN,intermediate,0.4923934228341489
PROVEAN,MutScore,intermediate,0.4923934228341489
MutScore,PROVEAN,ordered,0.5109378158892559
PROVEAN,MutScore,ordered,0.5109378158892559
MutScore,Polyphen2_HumVar,disordered,0.1724453572857893
Polyphen2_HumVar,MutScore,disordered,0.1724453572857893
MutScore,Polyphen2_HumVar,intermediate,0.3255477058160922
Polyphen2_HumVar,MutScore,intermediate,0.3255477058160922
MutScore,Polyphen2_HumVar,ordered,0.3971594740367441
Polyphen2_HumVar,MutScore,ordered,0.3971594740367441
MutScore,VESPAl,disordered,0.2181321197491863
VESPAl,MutScore,disordered,0.2181321197491863
MutScore,VESPAl,intermediate,0.3822704093257426
VESPAl,MutScore,intermediate,0.3822704093257426
MutScore,VESPAl,ordered,0.4350424878784357
VESPAl,MutScore,ordered,0.4350424878784357
MutScore,DeMaSk,disordered,0.1257255737583494
DeMaSk,MutScore,disordered,0.1257255737583494
MutScore,DeMaSk,intermediate,0.3273380379252691
DeMaSk,MutScore,intermediate,0.3273380379252691
MutScore,DeMaSk,ordered,0.4500338491904198
DeMaSk,MutScore,ordered,0.4500338491904198
MutScore,DEOGEN2,disordered,0.2842973780539177
DEOGEN2,MutScore,disordered,0.2842973780539177
MutScore,DEOGEN2,intermediate,0.3702731679089959
DEOGEN2,MutScore,intermediate,0.3702731679089959
MutScore,DEOGEN2,ordered,0.3752355006999044
DEOGEN2,MutScore,ordered,0.3752355006999044
MutScore,BayesDel,disordered,0.3196322605537757
BayesDel,MutScore,disordered,0.3196322605537757
MutScore,BayesDel,intermediate,0.4870888955330247
BayesDel,MutScore,intermediate,0.4870888955330247
MutScore,BayesDel,ordered,0.5404677406411315
BayesDel,MutScore,ordered,0.5404677406411315
MutScore,Envision,disordered,0.1164550764478071
Envision,MutScore,disordered,0.1164550764478071
MutScore,Envision,intermediate,0.2766965897391226
Envision,MutScore,intermediate,0.2766965897391226
MutScore,Envision,ordered,0.3655415135546851
Envision,MutScore,ordered,0.3655415135546851
MutScore,SIFT4G,disordered,0.2360363241615003
SIFT4G,MutScore,disordered,0.2360363241615003
MutScore,SIFT4G,intermediate,0.4226257051930846
SIFT4G,MutScore,intermediate,0.4226257051930846
MutScore,SIFT4G,ordered,0.5014587463344786
SIFT4G,MutScore,ordered,0.5014587463344786
MutScore,UNEECON,disordered,0.1611659145445357
UNEECON,MutScore,disordered,0.1611659145445357
MutScore,UNEECON,intermediate,0.3208606838492067
UNEECON,MutScore,intermediate,0.3208606838492067
MutScore,UNEECON,ordered,0.3707877211759121
UNEECON,MutScore,ordered,0.3707877211759121
MutScore,Polyphen2_HumDiv,disordered,0.1638732500279847
Polyphen2_HumDiv,MutScore,disordered,0.1638732500279847
MutScore,Polyphen2_HumDiv,intermediate,0.3208363520909085
Polyphen2_HumDiv,MutScore,intermediate,0.3208363520909085
MutScore,Polyphen2_HumDiv,ordered,0.4081057027946093
Polyphen2_HumDiv,MutScore,ordered,0.4081057027946093
MutScore,AlphaMissense,disordered,0.293142177411501
AlphaMissense,MutScore,disordered,0.293142177411501
MutScore,AlphaMissense,intermediate,0.4400109293092921
AlphaMissense,MutScore,intermediate,0.4400109293092921
MutScore,AlphaMissense,ordered,0.4960298129163855
AlphaMissense,MutScore,ordered,0.4960298129163855
MutScore,MutFormer,disordered,0.1236733418631351
MutFormer,MutScore,disordered,0.1236733418631351
MutScore,MutFormer,intermediate,0.2213388598834536
MutFormer,MutScore,intermediate,0.2213388598834536
MutScore,MutFormer,ordered,0.281485233757623
MutFormer,MutScore,ordered,0.281485233757623
MutScore,ClinPred,disordered,0.4003843892220269
ClinPred,MutScore,disordered,0.4003843892220269
MutScore,ClinPred,intermediate,0.5262902249002673
ClinPred,MutScore,intermediate,0.5262902249002673
MutScore,ClinPred,ordered,0.5643189510200515
ClinPred,MutScore,ordered,0.5643189510200515
MutScore,CPT,disordered,0.2519184963543007
CPT,MutScore,disordered,0.2519184963543007
MutScore,CPT,intermediate,0.4253916397292143
CPT,MutScore,intermediate,0.4253916397292143
MutScore,CPT,ordered,0.463252564432644
CPT,MutScore,ordered,0.463252564432644
MutScore,REVEL,disordered,0.3446141095879537
REVEL,MutScore,disordered,0.3446141095879537
MutScore,REVEL,intermediate,0.4910646178615174
REVEL,MutScore,intermediate,0.4910646178615174
MutScore,REVEL,ordered,0.5494639399941533
REVEL,MutScore,ordered,0.5494639399941533
MutScore,CADD,disordered,0.2003403904204608
CADD,MutScore,disordered,0.2003403904204608
MutScore,CADD,intermediate,0.3554363437757208
CADD,MutScore,intermediate,0.3554363437757208
MutScore,CADD,ordered,0.4384394626704989
CADD,MutScore,ordered,0.4384394626704989
MutScore,SIFT,disordered,0.1316639405172619
SIFT,MutScore,disordered,0.1316639405172619
MutScore,SIFT,intermediate,0.3019365732309371
SIFT,MutScore,intermediate,0.3019365732309371
MutScore,SIFT,ordered,0.4075175443054468
SIFT,MutScore,ordered,0.4075175443054468
MutScore,FATHMM,disordered,0.0530799953202306
FATHMM,MutScore,disordered,0.0530799953202306
MutScore,FATHMM,intermediate,0.1119369142110989
FATHMM,MutScore,intermediate,0.1119369142110989
MutScore,FATHMM,ordered,0.1603504357990988
FATHMM,MutScore,ordered,0.1603504357990988
MutScore,ESM-1b,disordered,0.276225878160326
ESM-1b,MutScore,disordered,0.276225878160326
MutScore,ESM-1b,intermediate,0.3978276719371695
ESM-1b,MutScore,intermediate,0.3978276719371695
MutScore,ESM-1b,ordered,0.4527598141258754
ESM-1b,MutScore,ordered,0.4527598141258754
MutScore,GEMME,disordered,0.1696274057671549
GEMME,MutScore,disordered,0.1696274057671549
MutScore,GEMME,intermediate,0.341179094742647
GEMME,MutScore,intermediate,0.341179094742647
MutScore,GEMME,ordered,0.4282912790324021
GEMME,MutScore,ordered,0.4282912790324021
MutScore,MetaRNN,disordered,0.4017889853070497
MetaRNN,MutScore,disordered,0.4017889853070497
MutScore,MetaRNN,intermediate,0.5508080466926761
MetaRNN,MutScore,intermediate,0.5508080466926761
MutScore,MetaRNN,ordered,0.5905776893676555
MetaRNN,MutScore,ordered,0.5905776893676555
MutScore,MetaSVM,disordered,0.1767750152606763
MetaSVM,MutScore,disordered,0.1767750152606763
MutScore,MetaSVM,intermediate,0.3135259094932733
MetaSVM,MutScore,intermediate,0.3135259094932733
MutScore,MetaSVM,ordered,0.3969754540022261
MetaSVM,MutScore,ordered,0.3969754540022261
PROVEAN,Polyphen2_HumVar,disordered,0.2741017865755161
Polyphen2_HumVar,PROVEAN,disordered,0.2741017865755161
PROVEAN,Polyphen2_HumVar,intermediate,0.4268717224494791
Polyphen2_HumVar,PROVEAN,intermediate,0.4268717224494791
PROVEAN,Polyphen2_HumVar,ordered,0.4908996197249758
Polyphen2_HumVar,PROVEAN,ordered,0.4908996197249758
PROVEAN,VESPAl,disordered,0.2888987226799316
VESPAl,PROVEAN,disordered,0.2888987226799316
PROVEAN,VESPAl,intermediate,0.4601439669619122
VESPAl,PROVEAN,intermediate,0.4601439669619122
PROVEAN,VESPAl,ordered,0.4901059192769881
VESPAl,PROVEAN,ordered,0.4901059192769881
PROVEAN,DeMaSk,disordered,0.2096767483730057
DeMaSk,PROVEAN,disordered,0.2096767483730057
PROVEAN,DeMaSk,intermediate,0.3974580035936784
DeMaSk,PROVEAN,intermediate,0.3974580035936784
PROVEAN,DeMaSk,ordered,0.453253994924655
DeMaSk,PROVEAN,ordered,0.453253994924655
PROVEAN,DEOGEN2,disordered,0.3787576867273574
DEOGEN2,PROVEAN,disordered,0.3787576867273574
PROVEAN,DEOGEN2,intermediate,0.3939096674213911
DEOGEN2,PROVEAN,intermediate,0.3939096674213911
PROVEAN,DEOGEN2,ordered,0.345902670045263
DEOGEN2,PROVEAN,ordered,0.345902670045263
PROVEAN,BayesDel,disordered,0.2451844262251823
BayesDel,PROVEAN,disordered,0.2451844262251823
PROVEAN,BayesDel,intermediate,0.3790869651857856
BayesDel,PROVEAN,intermediate,0.3790869651857856
PROVEAN,BayesDel,ordered,0.4130342824468717
BayesDel,PROVEAN,ordered,0.4130342824468717
PROVEAN,Envision,disordered,0.2091214709060348
Envision,PROVEAN,disordered,0.2091214709060348
PROVEAN,Envision,intermediate,0.3885053037753715
Envision,PROVEAN,intermediate,0.3885053037753715
PROVEAN,Envision,ordered,0.4637079602074385
Envision,PROVEAN,ordered,0.4637079602074385
PROVEAN,SIFT4G,disordered,0.3187888473899429
SIFT4G,PROVEAN,disordered,0.3187888473899429
PROVEAN,SIFT4G,intermediate,0.4836249737369035
SIFT4G,PROVEAN,intermediate,0.4836249737369035
PROVEAN,SIFT4G,ordered,0.521980428926462
SIFT4G,PROVEAN,ordered,0.521980428926462
PROVEAN,UNEECON,disordered,0.2053116257102601
UNEECON,PROVEAN,disordered,0.2053116257102601
PROVEAN,UNEECON,intermediate,0.3200572331082576
UNEECON,PROVEAN,intermediate,0.3200572331082576
PROVEAN,UNEECON,ordered,0.3263793481752998
UNEECON,PROVEAN,ordered,0.3263793481752998
PROVEAN,Polyphen2_HumDiv,disordered,0.2685488337804571
Polyphen2_HumDiv,PROVEAN,disordered,0.2685488337804571
PROVEAN,Polyphen2_HumDiv,intermediate,0.41577277785729583
Polyphen2_HumDiv,PROVEAN,intermediate,0.41577277785729583
PROVEAN,Polyphen2_HumDiv,ordered,0.4797652809335366
Polyphen2_HumDiv,PROVEAN,ordered,0.4797652809335366
PROVEAN,AlphaMissense,disordered,0.266481043386367
AlphaMissense,PROVEAN,disordered,0.266481043386367
PROVEAN,AlphaMissense,intermediate,0.4296913742418234
AlphaMissense,PROVEAN,intermediate,0.4296913742418234
PROVEAN,AlphaMissense,ordered,0.4701860100075191
AlphaMissense,PROVEAN,ordered,0.4701860100075191
PROVEAN,MutFormer,disordered,0.0987636045968111
MutFormer,PROVEAN,disordered,0.0987636045968111
PROVEAN,MutFormer,intermediate,0.1425310385296413
MutFormer,PROVEAN,intermediate,0.1425310385296413
PROVEAN,MutFormer,ordered,0.1625503032800656
MutFormer,PROVEAN,ordered,0.1625503032800656
PROVEAN,ClinPred,disordered,0.4962975171461345
ClinPred,PROVEAN,disordered,0.4962975171461345
PROVEAN,ClinPred,intermediate,0.610199321379478
ClinPred,PROVEAN,intermediate,0.610199321379478
PROVEAN,ClinPred,ordered,0.6276139675848151
ClinPred,PROVEAN,ordered,0.6276139675848151
PROVEAN,CPT,disordered,0.22321233402129
CPT,PROVEAN,disordered,0.22321233402129
PROVEAN,CPT,intermediate,0.4360980737646219
CPT,PROVEAN,intermediate,0.4360980737646219
PROVEAN,CPT,ordered,0.497405398208311
CPT,PROVEAN,ordered,0.497405398208311
PROVEAN,REVEL,disordered,0.2605719813847009
REVEL,PROVEAN,disordered,0.2605719813847009
PROVEAN,REVEL,intermediate,0.3989828000234189
REVEL,PROVEAN,intermediate,0.3989828000234189
PROVEAN,REVEL,ordered,0.4430443317381419
REVEL,PROVEAN,ordered,0.4430443317381419
PROVEAN,CADD,disordered,0.2621207090982167
CADD,PROVEAN,disordered,0.2621207090982167
PROVEAN,CADD,intermediate,0.4212380439883878
CADD,PROVEAN,intermediate,0.4212380439883878
PROVEAN,CADD,ordered,0.4784312497639409
CADD,PROVEAN,ordered,0.4784312497639409
PROVEAN,SIFT,disordered,0.2270689418988732
SIFT,PROVEAN,disordered,0.2270689418988732
PROVEAN,SIFT,intermediate,0.4136778088232018
SIFT,PROVEAN,intermediate,0.4136778088232018
PROVEAN,SIFT,ordered,0.4922629901590016
SIFT,PROVEAN,ordered,0.4922629901590016
PROVEAN,FATHMM,disordered,0.0476300607786348
FATHMM,PROVEAN,disordered,0.0476300607786348
PROVEAN,FATHMM,intermediate,0.0832846047938686
FATHMM,PROVEAN,intermediate,0.0832846047938686
PROVEAN,FATHMM,ordered,0.0938422784924534
FATHMM,PROVEAN,ordered,0.0938422784924534
PROVEAN,ESM-1b,disordered,0.3289104339213855
ESM-1b,PROVEAN,disordered,0.3289104339213855
PROVEAN,ESM-1b,intermediate,0.4711386155443279
ESM-1b,PROVEAN,intermediate,0.4711386155443279
PROVEAN,ESM-1b,ordered,0.506605004436538
ESM-1b,PROVEAN,ordered,0.506605004436538
PROVEAN,GEMME,disordered,0.2772088718069182
GEMME,PROVEAN,disordered,0.2772088718069182
PROVEAN,GEMME,intermediate,0.4441454397210371
GEMME,PROVEAN,intermediate,0.4441454397210371
PROVEAN,GEMME,ordered,0.4981287158292171
GEMME,PROVEAN,ordered,0.4981287158292171
PROVEAN,MetaRNN,disordered,0.2619162090128908
MetaRNN,PROVEAN,disordered,0.2619162090128908
PROVEAN,MetaRNN,intermediate,0.4618985180721229
MetaRNN,PROVEAN,intermediate,0.4618985180721229
PROVEAN,MetaRNN,ordered,0.5336181687751383
MetaRNN,PROVEAN,ordered,0.5336181687751383
PROVEAN,MetaSVM,disordered,0.1785999459224443
MetaSVM,PROVEAN,disordered,0.1785999459224443
PROVEAN,MetaSVM,intermediate,0.279719118203343
MetaSVM,PROVEAN,intermediate,0.279719118203343
PROVEAN,MetaSVM,ordered,0.3225995545080413
MetaSVM,PROVEAN,ordered,0.3225995545080413
Polyphen2_HumVar,VESPAl,disordered,0.2296304182279016
VESPAl,Polyphen2_HumVar,disordered,0.2296304182279016
Polyphen2_HumVar,VESPAl,intermediate,0.3542970508284472
VESPAl,Polyphen2_HumVar,intermediate,0.3542970508284472
Polyphen2_HumVar,VESPAl,ordered,0.40696171418425
VESPAl,Polyphen2_HumVar,ordered,0.40696171418425
Polyphen2_HumVar,DeMaSk,disordered,0.3358487258334458
DeMaSk,Polyphen2_HumVar,disordered,0.3358487258334458
Polyphen2_HumVar,DeMaSk,intermediate,0.3884063015580117
DeMaSk,Polyphen2_HumVar,intermediate,0.3884063015580117
Polyphen2_HumVar,DeMaSk,ordered,0.402621924012626
DeMaSk,Polyphen2_HumVar,ordered,0.402621924012626
Polyphen2_HumVar,DEOGEN2,disordered,0.1854506230720847
DEOGEN2,Polyphen2_HumVar,disordered,0.1854506230720847
Polyphen2_HumVar,DEOGEN2,intermediate,0.2463111967156667
DEOGEN2,Polyphen2_HumVar,intermediate,0.2463111967156667
Polyphen2_HumVar,DEOGEN2,ordered,0.2547885574214588
DEOGEN2,Polyphen2_HumVar,ordered,0.2547885574214588
Polyphen2_HumVar,BayesDel,disordered,0.2341440629954128
BayesDel,Polyphen2_HumVar,disordered,0.2341440629954128
Polyphen2_HumVar,BayesDel,intermediate,0.3210509837441058
BayesDel,Polyphen2_HumVar,intermediate,0.3210509837441058
Polyphen2_HumVar,BayesDel,ordered,0.3812615673653924
BayesDel,Polyphen2_HumVar,ordered,0.3812615673653924
Polyphen2_HumVar,Envision,disordered,0.4696575143812372
Envision,Polyphen2_HumVar,disordered,0.4696575143812372
Polyphen2_HumVar,Envision,intermediate,0.5243767426971623
Envision,Polyphen2_HumVar,intermediate,0.5243767426971623
Polyphen2_HumVar,Envision,ordered,0.5266560967789058
Envision,Polyphen2_HumVar,ordered,0.5266560967789058
Polyphen2_HumVar,SIFT4G,disordered,0.3329934340284355
SIFT4G,Polyphen2_HumVar,disordered,0.3329934340284355
Polyphen2_HumVar,SIFT4G,intermediate,0.4759300338734958
SIFT4G,Polyphen2_HumVar,intermediate,0.4759300338734958
Polyphen2_HumVar,SIFT4G,ordered,0.5284660847162826
SIFT4G,Polyphen2_HumVar,ordered,0.5284660847162826
Polyphen2_HumVar,UNEECON,disordered,0.3084449382989828
UNEECON,Polyphen2_HumVar,disordered,0.3084449382989828
Polyphen2_HumVar,UNEECON,intermediate,0.3126762826095167
UNEECON,Polyphen2_HumVar,intermediate,0.3126762826095167
Polyphen2_HumVar,UNEECON,ordered,0.3034372835284178
UNEECON,Polyphen2_HumVar,ordered,0.3034372835284178
Polyphen2_HumVar,Polyphen2_HumDiv,disordered,0.856853599147832
Polyphen2_HumDiv,Polyphen2_HumVar,disordered,0.856853599147832
Polyphen2_HumVar,Polyphen2_HumDiv,intermediate,0.8709838252982912
Polyphen2_HumDiv,Polyphen2_HumVar,intermediate,0.8709838252982912
Polyphen2_HumVar,Polyphen2_HumDiv,ordered,0.8573916413208754
Polyphen2_HumDiv,Polyphen2_HumVar,ordered,0.8573916413208754
Polyphen2_HumVar,AlphaMissense,disordered,0.2959985763864726
AlphaMissense,Polyphen2_HumVar,disordered,0.2959985763864726
Polyphen2_HumVar,AlphaMissense,intermediate,0.4193564074484792
AlphaMissense,Polyphen2_HumVar,intermediate,0.4193564074484792
Polyphen2_HumVar,AlphaMissense,ordered,0.446056714053183
AlphaMissense,Polyphen2_HumVar,ordered,0.446056714053183
Polyphen2_HumVar,MutFormer,disordered,0.1220755830717812
MutFormer,Polyphen2_HumVar,disordered,0.1220755830717812
Polyphen2_HumVar,MutFormer,intermediate,0.1327483115927955
MutFormer,Polyphen2_HumVar,intermediate,0.1327483115927955
Polyphen2_HumVar,MutFormer,ordered,0.1585954263282692
MutFormer,Polyphen2_HumVar,ordered,0.1585954263282692
Polyphen2_HumVar,ClinPred,disordered,0.2939899601123676
ClinPred,Polyphen2_HumVar,disordered,0.2939899601123676
Polyphen2_HumVar,ClinPred,intermediate,0.4547424002970724
ClinPred,Polyphen2_HumVar,intermediate,0.4547424002970724
Polyphen2_HumVar,ClinPred,ordered,0.5230018543481891
ClinPred,Polyphen2_HumVar,ordered,0.5230018543481891
Polyphen2_HumVar,CPT,disordered,0.1592218036951552
CPT,Polyphen2_HumVar,disordered,0.1592218036951552
Polyphen2_HumVar,CPT,intermediate,0.380573477375094
CPT,Polyphen2_HumVar,intermediate,0.380573477375094
Polyphen2_HumVar,CPT,ordered,0.4920654117488195
CPT,Polyphen2_HumVar,ordered,0.4920654117488195
Polyphen2_HumVar,REVEL,disordered,0.175565240311318
REVEL,Polyphen2_HumVar,disordered,0.175565240311318
Polyphen2_HumVar,REVEL,intermediate,0.3194486387894644
REVEL,Polyphen2_HumVar,intermediate,0.3194486387894644
Polyphen2_HumVar,REVEL,ordered,0.4138098361378474
REVEL,Polyphen2_HumVar,ordered,0.4138098361378474
Polyphen2_HumVar,CADD,disordered,0.5965838639068964
CADD,Polyphen2_HumVar,disordered,0.5965838639068964
Polyphen2_HumVar,CADD,intermediate,0.6225546492891512
CADD,Polyphen2_HumVar,intermediate,0.6225546492891512
Polyphen2_HumVar,CADD,ordered,0.612839186374291
CADD,Polyphen2_HumVar,ordered,0.612839186374291
Polyphen2_HumVar,SIFT,disordered,0.3753161570527615
SIFT,Polyphen2_HumVar,disordered,0.3753161570527615
Polyphen2_HumVar,SIFT,intermediate,0.4596171776728077
SIFT,Polyphen2_HumVar,intermediate,0.4596171776728077
Polyphen2_HumVar,SIFT,ordered,0.4963855229667688
SIFT,Polyphen2_HumVar,ordered,0.4963855229667688
Polyphen2_HumVar,FATHMM,disordered,0.0357368695982138
FATHMM,Polyphen2_HumVar,disordered,0.0357368695982138
Polyphen2_HumVar,FATHMM,intermediate,0.0501826224987207
FATHMM,Polyphen2_HumVar,intermediate,0.0501826224987207
Polyphen2_HumVar,FATHMM,ordered,0.0825514115408679
FATHMM,Polyphen2_HumVar,ordered,0.0825514115408679
Polyphen2_HumVar,ESM-1b,disordered,0.2123628089002968
ESM-1b,Polyphen2_HumVar,disordered,0.2123628089002968
Polyphen2_HumVar,ESM-1b,intermediate,0.3783928191193145
ESM-1b,Polyphen2_HumVar,intermediate,0.3783928191193145
Polyphen2_HumVar,ESM-1b,ordered,0.4333228323878068
ESM-1b,Polyphen2_HumVar,ordered,0.4333228323878068
Polyphen2_HumVar,GEMME,disordered,0.3965515097368823
GEMME,Polyphen2_HumVar,disordered,0.3965515097368823
Polyphen2_HumVar,GEMME,intermediate,0.4916896982378784
GEMME,Polyphen2_HumVar,intermediate,0.4916896982378784
Polyphen2_HumVar,GEMME,ordered,0.5123713599458516
GEMME,Polyphen2_HumVar,ordered,0.5123713599458516
Polyphen2_HumVar,MetaRNN,disordered,0.1459041853593736
MetaRNN,Polyphen2_HumVar,disordered,0.1459041853593736
Polyphen2_HumVar,MetaRNN,intermediate,0.3651964464888066
MetaRNN,Polyphen2_HumVar,intermediate,0.3651964464888066
Polyphen2_HumVar,MetaRNN,ordered,0.5051188580824255
MetaRNN,Polyphen2_HumVar,ordered,0.5051188580824255
Polyphen2_HumVar,MetaSVM,disordered,0.2120037548140173
MetaSVM,Polyphen2_HumVar,disordered,0.2120037548140173
Polyphen2_HumVar,MetaSVM,intermediate,0.2688938211485233
MetaSVM,Polyphen2_HumVar,intermediate,0.2688938211485233
Polyphen2_HumVar,MetaSVM,ordered,0.3370680326931167
MetaSVM,Polyphen2_HumVar,ordered,0.3370680326931167
VESPAl,DeMaSk,disordered,0.1979314646735692
DeMaSk,VESPAl,disordered,0.1979314646735692
VESPAl,DeMaSk,intermediate,0.3679448154950612
DeMaSk,VESPAl,intermediate,0.3679448154950612
VESPAl,DeMaSk,ordered,0.4475861313967239
DeMaSk,VESPAl,ordered,0.4475861313967239
VESPAl,DEOGEN2,disordered,0.1750549517144044
DEOGEN2,VESPAl,disordered,0.1750549517144044
VESPAl,DEOGEN2,intermediate,0.2622247772319912
DEOGEN2,VESPAl,intermediate,0.2622247772319912
VESPAl,DEOGEN2,ordered,0.2659097798501714
DEOGEN2,VESPAl,ordered,0.2659097798501714
VESPAl,BayesDel,disordered,0.193775114539652
BayesDel,VESPAl,disordered,0.193775114539652
VESPAl,BayesDel,intermediate,0.3479130032334884
BayesDel,VESPAl,intermediate,0.3479130032334884
VESPAl,BayesDel,ordered,0.40988939117268
BayesDel,VESPAl,ordered,0.40988939117268
VESPAl,Envision,disordered,0.1907369853749511
Envision,VESPAl,disordered,0.1907369853749511
VESPAl,Envision,intermediate,0.324192113195667
Envision,VESPAl,intermediate,0.324192113195667
VESPAl,Envision,ordered,0.3836918463488936
Envision,VESPAl,ordered,0.3836918463488936
VESPAl,SIFT4G,disordered,0.2722717095119057
SIFT4G,VESPAl,disordered,0.2722717095119057
VESPAl,SIFT4G,intermediate,0.4088883876490763
SIFT4G,VESPAl,intermediate,0.4088883876490763
VESPAl,SIFT4G,ordered,0.4634105166105724
SIFT4G,VESPAl,ordered,0.4634105166105724
VESPAl,UNEECON,disordered,0.1422131190675408
UNEECON,VESPAl,disordered,0.1422131190675408
VESPAl,UNEECON,intermediate,0.2414681728610996
UNEECON,VESPAl,intermediate,0.2414681728610996
VESPAl,UNEECON,ordered,0.2715959417339159
UNEECON,VESPAl,ordered,0.2715959417339159
VESPAl,Polyphen2_HumDiv,disordered,0.2315040997549564
Polyphen2_HumDiv,VESPAl,disordered,0.2315040997549564
VESPAl,Polyphen2_HumDiv,intermediate,0.3539970865478981
Polyphen2_HumDiv,VESPAl,intermediate,0.3539970865478981
VESPAl,Polyphen2_HumDiv,ordered,0.4107550193680349
Polyphen2_HumDiv,VESPAl,ordered,0.4107550193680349
VESPAl,AlphaMissense,disordered,0.2596868547681312
AlphaMissense,VESPAl,disordered,0.2596868547681312
VESPAl,AlphaMissense,intermediate,0.4156501596287382
AlphaMissense,VESPAl,intermediate,0.4156501596287382
VESPAl,AlphaMissense,ordered,0.4677915629818241
AlphaMissense,VESPAl,ordered,0.4677915629818241
VESPAl,MutFormer,disordered,0.0576939785186982
MutFormer,VESPAl,disordered,0.0576939785186982
VESPAl,MutFormer,intermediate,0.1100154172716747
MutFormer,VESPAl,intermediate,0.1100154172716747
VESPAl,MutFormer,ordered,0.1454606722094649
MutFormer,VESPAl,ordered,0.1454606722094649
VESPAl,ClinPred,disordered,0.2709051450996619
ClinPred,VESPAl,disordered,0.2709051450996619
VESPAl,ClinPred,intermediate,0.4244214428454472
ClinPred,VESPAl,intermediate,0.4244214428454472
VESPAl,ClinPred,ordered,0.4743166562899898
ClinPred,VESPAl,ordered,0.4743166562899898
VESPAl,CPT,disordered,0.1990123739400325
CPT,VESPAl,disordered,0.1990123739400325
VESPAl,CPT,intermediate,0.4137553185763183
CPT,VESPAl,intermediate,0.4137553185763183
VESPAl,CPT,ordered,0.4678818086474852
CPT,VESPAl,ordered,0.4678818086474852
VESPAl,REVEL,disordered,0.1750479233535294
REVEL,VESPAl,disordered,0.1750479233535294
VESPAl,REVEL,intermediate,0.333933907432241
REVEL,VESPAl,intermediate,0.333933907432241
VESPAl,REVEL,ordered,0.4099737110161172
REVEL,VESPAl,ordered,0.4099737110161172
VESPAl,CADD,disordered,0.2263193411339923
CADD,VESPAl,disordered,0.2263193411339923
VESPAl,CADD,intermediate,0.3343727130208702
CADD,VESPAl,intermediate,0.3343727130208702
VESPAl,CADD,ordered,0.378630868921298
CADD,VESPAl,ordered,0.378630868921298
VESPAl,SIFT,disordered,0.1999437941356158
SIFT,VESPAl,disordered,0.1999437941356158
VESPAl,SIFT,intermediate,0.3436888202893227
SIFT,VESPAl,intermediate,0.3436888202893227
VESPAl,SIFT,ordered,0.4130951542640682
SIFT,VESPAl,ordered,0.4130951542640682
VESPAl,FATHMM,disordered,0.0204145286385606
FATHMM,VESPAl,disordered,0.0204145286385606
VESPAl,FATHMM,intermediate,0.0553929006703991
FATHMM,VESPAl,intermediate,0.0553929006703991
VESPAl,FATHMM,ordered,0.0944395324636935
FATHMM,VESPAl,ordered,0.0944395324636935
VESPAl,ESM-1b,disordered,0.2614767376144462
ESM-1b,VESPAl,disordered,0.2614767376144462
VESPAl,ESM-1b,intermediate,0.3930658604918225
ESM-1b,VESPAl,intermediate,0.3930658604918225
VESPAl,ESM-1b,ordered,0.4333870603801143
ESM-1b,VESPAl,ordered,0.4333870603801143
VESPAl,GEMME,disordered,0.258630047330471
GEMME,VESPAl,disordered,0.258630047330471
VESPAl,GEMME,intermediate,0.4160300517852719
GEMME,VESPAl,intermediate,0.4160300517852719
VESPAl,GEMME,ordered,0.4823476823236574
GEMME,VESPAl,ordered,0.4823476823236574
VESPAl,MetaRNN,disordered,0.1861332939261274
MetaRNN,VESPAl,disordered,0.1861332939261274
VESPAl,MetaRNN,intermediate,0.4145940193676262
MetaRNN,VESPAl,intermediate,0.4145940193676262
VESPAl,MetaRNN,ordered,0.5075687260014653
MetaRNN,VESPAl,ordered,0.5075687260014653
VESPAl,MetaSVM,disordered,0.117559385055445
MetaSVM,VESPAl,disordered,0.117559385055445
VESPAl,MetaSVM,intermediate,0.2264997343814371
MetaSVM,VESPAl,intermediate,0.2264997343814371
VESPAl,MetaSVM,ordered,0.3055549148224411
MetaSVM,VESPAl,ordered,0.3055549148224411
DeMaSk,DEOGEN2,disordered,0.1389352520644275
DEOGEN2,DeMaSk,disordered,0.1389352520644275
DeMaSk,DEOGEN2,intermediate,0.2403923437415281
DEOGEN2,DeMaSk,intermediate,0.2403923437415281
DeMaSk,DEOGEN2,ordered,0.2771289763614939
DEOGEN2,DeMaSk,ordered,0.2771289763614939
DeMaSk,BayesDel,disordered,0.1702231551106843
BayesDel,DeMaSk,disordered,0.1702231551106843
DeMaSk,BayesDel,intermediate,0.3122886986285205
BayesDel,DeMaSk,intermediate,0.3122886986285205
DeMaSk,BayesDel,ordered,0.4137877479405958
BayesDel,DeMaSk,ordered,0.4137877479405958
DeMaSk,Envision,disordered,0.3477636095236252
Envision,DeMaSk,disordered,0.3477636095236252
DeMaSk,Envision,intermediate,0.389290398674187
Envision,DeMaSk,intermediate,0.389290398674187
DeMaSk,Envision,ordered,0.4016830999035988
Envision,DeMaSk,ordered,0.4016830999035988
DeMaSk,SIFT4G,disordered,0.2828986513850526
SIFT4G,DeMaSk,disordered,0.2828986513850526
DeMaSk,SIFT4G,intermediate,0.4094401441191985
SIFT4G,DeMaSk,intermediate,0.4094401441191985
DeMaSk,SIFT4G,ordered,0.4651596357693007
SIFT4G,DeMaSk,ordered,0.4651596357693007
